"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006/2007","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","65370","","","","0"
"2007/2008","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","65475","","","","0"
"2008/2009","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","65076","","","","0"
"2009/2010","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","64728","","","","0"
"2010/2011","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","70272","","","","0"
"2011/2012","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","71865","","","","0"
"2012/2013","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","74310","","","","0"
"2013/2014","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","76074","","","","0"
"2014/2015","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","80637","","","","0"
"2015/2016","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","81660","","","","0"
"2016/2017","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","83469","","","","0"
"2017/2018","British Columbia","2016A000259","Private/independent schools","Total, program type","Number","223","units","0","v1001753256","11.3.1","84999","","","","0"
"2006/2007","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","65367","","","","0"
"2007/2008","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","65475","","","","0"
"2008/2009","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","65076","","","","0"
"2009/2010","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","64728","","","","0"
"2010/2011","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","70272","","","","0"
"2011/2012","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","71868","","","","0"
"2012/2013","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","74310","","","","0"
"2013/2014","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","76074","","","","0"
"2014/2015","British Columbia","2016A000259","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753257","11.3.2","80634","","","","0"
