"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017/2018","Alberta","2016A000248","Private/independent schools","Total, program type","Number","223","units","0","v1001753246","10.3.1","28488","","","","0"
"2006/2007","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","28767","","","","0"
"2007/2008","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","29520","","","","0"
"2008/2009","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","27864","","","","0"
"2009/2010","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","27690","","","","0"
"2010/2011","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","27828","","","","0"
"2011/2012","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","22425","","","","0"
"2012/2013","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","24159","","","","0"
"2013/2014","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","25707","","","","0"
"2014/2015","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","27129","","","","0"
"2015/2016","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","26775","","","","0"
"2016/2017","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","27537","","","","0"
"2017/2018","Alberta","2016A000248","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753247","10.3.2","28488","","","","0"
"2006/2007","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","0","","","","0"
"2007/2008","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2008/2009","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2009/2010","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2010/2011","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2011/2012","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2012/2013","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2013/2014","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2014/2015","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2015/2016","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2016/2017","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2017/2018","Alberta","2016A000248","Private/independent schools","General programs for adults","Number","223","units","0","v1077009354","10.3.3","","..","","","0"
"2006/2007","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","0","","","","0"
"2007/2008","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2008/2009","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2009/2010","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2010/2011","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2011/2012","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2012/2013","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2013/2014","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2014/2015","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2015/2016","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2016/2017","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2017/2018","Alberta","2016A000248","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009355","10.3.4","","..","","","0"
"2006/2007","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","9984","","","","0"
"2007/2008","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","9747","","","","0"
"2008/2009","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","10113","","","","0"
"2009/2010","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","9855","","","","0"
"2010/2011","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","9966","","","","0"
"2011/2012","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","10386","","","","0"
"2012/2013","Alberta","2016A000248","Home-schooling","Total, program type","Number","223","units","0","v1001753248","10.4.1","10785","","","","0"
