"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014/2015","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","7311","","","","0"
"2015/2016","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","8073","","","","0"
"2016/2017","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","7365","","","","0"
"2017/2018","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","7836","","","","0"
"2006/2007","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","3582","","","","0"
"2007/2008","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","3711","","","","0"
"2008/2009","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","3501","","","","0"
"2009/2010","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","3585","","","","0"
"2010/2011","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","4746","","","","0"
"2011/2012","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","4950","","","","0"
"2012/2013","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","5682","","","","0"
"2013/2014","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","6504","","","","0"
"2014/2015","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","7311","","","","0"
"2015/2016","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","8073","","","","0"
"2016/2017","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","7365","","","","0"
"2017/2018","Ontario","2016A000235","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753221","7.4.2","7839","","","","0"
"2006/2007","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","0","","","","0"
"2007/2008","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","0","","","","0"
"2008/2009","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2009/2010","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2010/2011","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2011/2012","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2012/2013","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2013/2014","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2014/2015","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2015/2016","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2016/2017","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2017/2018","Ontario","2016A000235","Home-schooling","General programs for adults","Number","223","units","0","v1077009336","7.4.3","","..","","","0"
"2006/2007","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","0","","","","0"
"2007/2008","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","0","","","","0"
"2008/2009","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2009/2010","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2010/2011","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2011/2012","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2012/2013","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2013/2014","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2014/2015","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2015/2016","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2016/2017","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"
"2017/2018","Ontario","2016A000235","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009337","7.4.4","","..","","","0"


