"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003/2004","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","157839","","","","0"
"2004/2005","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","158103","","","","0"
"2005/2006","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","46161","","","","0"
"2006/2007","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","46263","","","","0"
"2007/2008","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","167916","","","","0"
"2008/2009","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","184308","","","","0"
"2009/2010","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","197988","","","","0"
"2010/2011","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","196851","","","","0"
"2011/2012","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","191181","","","","0"
"2012/2013","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","192870","","","","0"
"2013/2014","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","190236","","","","0"
"2014/2015","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","182760","","","","0"
"2015/2016","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","180750","","","","0"
"2016/2017","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","179541","","","","0"
"2017/2018","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","173292","","","","0"
"2002/2003","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","96027","","","","0"
"2003/2004","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","99270","","","","0"
"2004/2005","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","102621","","","","0"
"2005/2006","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","58563","","","","0"
"2006/2007","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","59460","","","","0"
"2007/2008","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","102720","","","","0"
"2008/2009","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","106134","","","","0"
"2009/2010","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","111780","","","","0"
"2010/2011","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","113769","","","","0"
"2011/2012","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","116370","","","","0"
"2012/2013","Quebec","2016A000224","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753207","6.2.4","119490","","","","0"
