"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014/2015","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","0","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009301","2.3.4","","..","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Home-schooling","Total, program type","Number","223","units","0","v1001753174","2.4.1","0","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Home-schooling","Total, program type","Number","223","units","0","v1001753174","2.4.1","","..","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Home-schooling","Total, program type","Number","223","units","0","v1001753174","2.4.1","","..","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Home-schooling","Total, program type","Number","223","units","0","v1001753174","2.4.1","","..","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Home-schooling","Total, program type","Number","223","units","0","v1001753174","2.4.1","75","","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Home-schooling","Total, program type","Number","223","units","0","v1001753174","2.4.1","105","","","","0"
