"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011/2012","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","3690","","","","0"
"2012/2013","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","4359","","","","0"
"2013/2014","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","4386","","","","0"
"2014/2015","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","4632","","","","0"
"2015/2016","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","4554","","","","0"
"2016/2017","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","4512","","","","0"
"2017/2018","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","4854","","","","0"
"2006/2007","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","6","","","","0"
"2007/2008","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","21","","","","0"
"2008/2009","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","27","","","","0"
"2009/2010","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","24","","","","0"
"2010/2011","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","3","","","","0"
"2011/2012","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","6","","","","0"
"2012/2013","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","9","","","","0"
"2013/2014","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","6","","","","0"
"2014/2015","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","6","","","","0"
"2015/2016","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","21","","","","0"
"2016/2017","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","9","","","","0"
"2017/2018","Saskatchewan","2016A000247","Private/independent schools","General programs for adults","Number","223","units","0","v1001753238","9.3.3","6","","","","0"
"2006/2007","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","0","","","","0"
"2007/2008","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2008/2009","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2009/2010","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2010/2011","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2011/2012","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2012/2013","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2013/2014","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2014/2015","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2015/2016","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2016/2017","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2017/2018","Saskatchewan","2016A000247","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009348","9.3.4","","..","","","0"
"2006/2007","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","1212","","","","0"
"2007/2008","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","1791","","","","0"
"2008/2009","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","1788","","","","0"
"2009/2010","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","1917","","","","0"
"2010/2011","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","1950","","","","0"
"2011/2012","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","1995","","","","0"
"2012/2013","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","1989","","","","0"
"2013/2014","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","2097","","","","0"
"2014/2015","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","2163","","","","0"
"2015/2016","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","2238","","","","0"
"2016/2017","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","2364","","","","0"
"2017/2018","Saskatchewan","2016A000247","Home-schooling","Total, program type","Number","223","units","0","v1001753239","9.4.1","2484","","","","0"
"2006/2007","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","1206","","","","0"
"2007/2008","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","1782","","","","0"
"2008/2009","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","1782","","","","0"
"2009/2010","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","1914","","","","0"
"2010/2011","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","1947","","","","0"
"2011/2012","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","1992","","","","0"
"2012/2013","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","1989","","","","0"
"2013/2014","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","2097","","","","0"
"2014/2015","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","2160","","","","0"
"2015/2016","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","2241","","","","0"
"2016/2017","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","2364","","","","0"
"2017/2018","Saskatchewan","2016A000247","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753240","9.4.2","2484","","","","0"
"2006/2007","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","6","","","","0"
"2007/2008","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","6","","","","0"
"2008/2009","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","6","","","","0"
"2009/2010","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","3","","","","0"
"2010/2011","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","0","","","","0"
"2011/2012","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","3","","","","0"
"2012/2013","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","0","","","","0"
"2013/2014","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","0","","","","0"
"2014/2015","Saskatchewan","2016A000247","Home-schooling","General programs for adults","Number","223","units","0","v1001753241","9.4.3","0","","","","0"
