"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006/2007","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5005320","","","","0"
"2007/2008","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5115075","","","","0"
"2008/2009","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5086551","","","","0"
"2009/2010","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5074254","","","","0"
"2010/2011","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5072031","","","","0"
"2011/2012","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5044917","","","","0"
"2012/2013","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5047059","","","","0"
"2013/2014","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5048529","","","","0"
"2014/2015","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5052069","","","","0"
"2015/2016","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5068404","","","","0"
"2016/2017","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5117265","","","","0"
"2017/2018","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5159949","","","","0"
"2003/2004","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","5016075","","","","0"
"2004/2005","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4977099","","","","0"
"2005/2006","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4937745","","","","0"
"2006/2007","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4882290","","","","0"
"2007/2008","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4828767","","","","0"
"2008/2009","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4780521","","","","0"
"2009/2010","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4747491","","","","0"
"2010/2011","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4746624","","","","0"
"2011/2012","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4723287","","","","0"
"2012/2013","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4720737","","","","0"
"2013/2014","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4721496","","","","0"
"2014/2015","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4733253","","","","0"
"2015/2016","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4753014","","","","0"
"2016/2017","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4804986","","","","0"
"2017/2018","Canada","2016A000011124","Public schools","Regular programs for youth","Number","223","units","0","v1001753158","1.2.2","4860093","","","","0"
"2003/2004","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","177612","","","","0"
"2004/2005","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","175545","","","","0"
"2005/2006","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","63213","","","","0"
"2006/2007","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","63201","","","","0"
"2007/2008","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","183252","","","","0"
"2008/2009","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","199584","","","","0"
"2009/2010","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","214668","","","","0"
"2010/2011","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","211641","","","","0"
"2011/2012","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","205263","","","","0"
"2012/2013","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","206832","","","","0"
"2013/2014","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","203670","","","","0"
"2014/2015","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","193518","","","","0"
"2015/2016","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","190359","","","","0"
"2016/2017","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","188751","","","","0"
"2017/2018","Canada","2016A000011124","Public schools","General programs for adults","Number","223","units","0","v1001753159","1.2.3","182163","","","","0"
"2003/2004","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","99576","","","","0"
"2004/2005","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","102972","","","","0"
"2005/2006","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","58899","","","","0"
"2006/2007","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","59826","","","","0"
"2007/2008","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","103059","","","","0"
"2008/2009","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","106443","","","","0"
"2009/2010","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","112095","","","","0"
"2010/2011","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","113766","","","","0"
"2011/2012","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","116367","","","","0"
"2012/2013","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","119490","","","","0"
"2013/2014","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","123360","","","","0"
"2014/2015","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","125298","","","","0"
"2015/2016","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","125031","","","","0"
"2016/2017","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","123528","","","","0"
"2017/2018","Canada","2016A000011124","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1001753160","1.2.4","117696","","","","0"
"2006/2007","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","356496","","","","0"
"2007/2008","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","363660","","","","0"
"2008/2009","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","365355","","","","0"
"2009/2010","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","359010","","","","0"
"2010/2011","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","364104","","","","0"
"2011/2012","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","362922","","","","0"
"2012/2013","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","371904","","","","0"
"2013/2014","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","378345","","","","0"
"2014/2015","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","389145","","","","0"
"2015/2016","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","394089","","","","0"
"2016/2017","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","401817","","","","0"
"2017/2018","Canada","2016A000011124","Private/independent schools","Total, program type","Number","223","units","0","v1001753161","1.3.1","414663","","","","0"
"2006/2007","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","351408","","","","0"
"2007/2008","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","358101","","","","0"
"2008/2009","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","359718","","","","0"
"2009/2010","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","353097","","","","0"
"2010/2011","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","358068","","","","0"
"2011/2012","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","356928","","","","0"
"2012/2013","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","365967","","","","0"
"2013/2014","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","372636","","","","0"
"2014/2015","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","384021","","","","0"
"2015/2016","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","389187","","","","0"
"2016/2017","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","396762","","","","0"
"2017/2018","Canada","2016A000011124","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753162","1.3.2","409146","","","","0"
"2006/2007","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","9","","","","0"
"2007/2008","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","21","","","","0"
"2008/2009","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","126","","","","0"
"2009/2010","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","255","","","","0"
"2010/2011","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","261","","","","0"
"2011/2012","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","186","","","","0"
"2012/2013","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","210","","","","0"
"2013/2014","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","252","","","","0"
"2014/2015","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","255","","","","0"
"2015/2016","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","231","","","","0"
"2016/2017","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","210","","","","0"
"2017/2018","Canada","2016A000011124","Private/independent schools","General programs for adults","Number","223","units","0","v1001753163","1.3.3","180","","","","0"
"2006/2007","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5082","","","","0"
"2007/2008","Canada","2016A000011124","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753164","1.3.4","5541","","","","0"
